cat,dd,val_districts_country,k_growth_coef,k_growth_coef_pct
Germany (Prenocovania),20170101,216,,
Germany (Prenocovania),20170201,98,0.453703704,-54.63
Germany (Prenocovania),20170301,135,1.37755102,37.76
Germany (Prenocovania),20170401,133,0.985185185,-1.48
Germany (Prenocovania),20170501,332,2.496240602,149.62
Germany (Prenocovania),20170601,373,1.123493976,12.35
Germany (Prenocovania),20170701,1624,4.353887399,335.39
Germany (Prenocovania),20170801,796,0.490147783,-50.99
Germany (Prenocovania),20170901,554,0.695979899,-30.4
Germany (Prenocovania),20171001,617,1.113718412,11.37
Germany (Prenocovania),20171101,154,0.249594814,-75.04
Germany (Prenocovania),20171201,236,1.532467532,53.25
Germany (Prenocovania),20180101,210,0.889830508,-11.02
Germany (Prenocovania),20180201,126,0.6,-40
Germany (Prenocovania),20180301,98,0.777777778,-22.22
Germany (Prenocovania),20180401,182,1.857142857,85.71
Germany (Prenocovania),20180501,534,2.934065934,193.41
Germany (Prenocovania),20180601,1001,1.874531835,87.45
Germany (Prenocovania),20180701,2315,2.312687313,131.27
Germany (Prenocovania),20180801,1482,0.640172786,-35.98
Germany (Prenocovania),20180901,924,0.623481781,-37.65
Germany (Prenocovania),20181001,332,0.359307359,-64.07
Germany (Prenocovania),20181101,103,0.310240964,-68.98
Germany (Prenocovania),20181201,437,4.242718447,324.27
Germany (Prenocovania),20190101,214,0.489702517,-51.03
Germany (Prenocovania),20190201,183,0.855140187,-14.49
Germany (Prenocovania),20190301,93,0.508196721,-49.18
Germany (Prenocovania),20190401,259,2.784946237,178.49
Germany (Prenocovania),20190501,584,2.254826255,125.48
Germany (Prenocovania),20190601,1269,2.172945205,117.29
Germany (Prenocovania),20190701,3599,2.836091411,183.61
Germany (Prenocovania),20190801,2345,0.651569881,-34.84
Germany (Prenocovania),20190901,1501,0.640085288,-35.99
Germany (Prenocovania),20191001,403,0.268487675,-73.15
Germany (Prenocovania),20191101,101,0.250620347,-74.94
Germany (Prenocovania),20191201,263,2.603960396,160.4
Germany (Prenocovania),20200101,92,0.349809886,-65.02
Germany (Prenocovania),20200201,109,1.184782609,18.48
Germany (Prenocovania),20200301,35,0.321100917,-67.89
Germany (Prenocovania),20200401,,,
Germany (Prenocovania),20200501,,,
Germany (Prenocovania),20200601,286,,
Germany (Prenocovania),20200701,1678,5.867132867,486.71
Germany (Prenocovania),20200801,1712,1.020262217,2.03
Germany (Prenocovania),20200901,1135,0.66296729,-33.7
Germany (Prenocovania),20201001,72,0.063436123,-93.66
Germany (Prenocovania),20201101,,,
Germany (Prenocovania),20201201,9,,
Germany (Prenocovania),20210101,,,
Germany (Prenocovania),20210201,,,
Germany (Prenocovania),20210301,,,
Germany (Prenocovania),20210401,1,,
Germany (Prenocovania),20210501,20,20,1900
Germany (Prenocovania),20210601,255,12.75,1175
Germany (Prenocovania),20210701,429,1.682352941,68.24
Germany (Prenocovania),20210801,750,1.748251748,74.83
Germany (Prenocovania),20210901,639,0.852,-14.8
Germany (Prenocovania),20211001,100,0.156494523,-84.35
Germany (Prenocovania),20211101,30,0.3,-70
Germany (Prenocovania),20211201,3,0.1,-90
Greece (Počet),20170101,1,,
Greece (Počet),20170201,,,
Greece (Počet),20170301,,,
Greece (Počet),20170401,,,
Greece (Počet),20170501,,,
Greece (Počet),20170601,,,
Greece (Počet),20170701,1,,
Greece (Počet),20170801,,,
Greece (Počet),20170901,,,
Greece (Počet),20171001,,,
Greece (Počet),20171101,1,,
Greece (Počet),20171201,1,1,0
Greece (Počet),20180101,,,
Greece (Počet),20180201,,,
Greece (Počet),20180301,,,
Greece (Počet),20180401,,,
Greece (Počet),20180501,,,
Greece (Počet),20180601,,,
Greece (Počet),20180701,,,
Greece (Počet),20180801,11,,
Greece (Počet),20180901,,,
Greece (Počet),20181001,1,,
Greece (Počet),20181101,,,
Greece (Počet),20181201,,,
Greece (Počet),20190101,5,,
Greece (Počet),20190201,,,
Greece (Počet),20190301,,,
Greece (Počet),20190401,1,,
Greece (Počet),20190501,2,2,100
Greece (Počet),20190601,1,0.5,-50
Greece (Počet),20190701,,,
Greece (Počet),20190801,1,,
Greece (Počet),20190901,,,
Greece (Počet),20191001,,,
Greece (Počet),20191101,2,,
Greece (Počet),20191201,5,2.5,150
Greece (Počet),20200101,3,0.6,-40
Greece (Počet),20200201,,,
Greece (Počet),20200301,,,
Greece (Počet),20200401,,,
Greece (Počet),20200501,,,
Greece (Počet),20200601,,,
Greece (Počet),20200701,,,
Greece (Počet),20200801,,,
Greece (Počet),20200901,,,
Greece (Počet),20201001,,,
Greece (Počet),20201101,,,
Greece (Počet),20201201,,,
Greece (Počet),20210101,,,
Greece (Počet),20210201,,,
Greece (Počet),20210301,,,
Greece (Počet),20210401,,,
Greece (Počet),20210501,,,
Greece (Počet),20210601,,,
Greece (Počet),20210701,,,
Greece (Počet),20210801,,,
Greece (Počet),20210901,,,
Greece (Počet),20211001,,,
Greece (Počet),20211101,,,
Greece (Počet),20211201,,,
Greece (Prenocovania),20170101,4,,
Greece (Prenocovania),20170201,,,
Greece (Prenocovania),20170301,,,
Greece (Prenocovania),20170401,,,
Greece (Prenocovania),20170501,,,
Greece (Prenocovania),20170601,,,
Greece (Prenocovania),20170701,2,,
Greece (Prenocovania),20170801,,,
Greece (Prenocovania),20170901,,,
Greece (Prenocovania),20171001,,,
Greece (Prenocovania),20171101,7,,
Greece (Prenocovania),20171201,3,0.428571429,-57.14
Greece (Prenocovania),20180101,,,
Greece (Prenocovania),20180201,,,
Greece (Prenocovania),20180301,,,
Greece (Prenocovania),20180401,,,
Greece (Prenocovania),20180501,,,
Greece (Prenocovania),20180601,,,
Greece (Prenocovania),20180701,,,
Greece (Prenocovania),20180801,32,,
Greece (Prenocovania),20180901,,,
Greece (Prenocovania),20181001,3,,
Greece (Prenocovania),20181101,,,
Greece (Prenocovania),20181201,,,
Greece (Prenocovania),20190101,16,,
Greece (Prenocovania),20190201,,,
Greece (Prenocovania),20190301,,,
Greece (Prenocovania),20190401,1,,
Greece (Prenocovania),20190501,2,2,100
Greece (Prenocovania),20190601,1,0.5,-50
Greece (Prenocovania),20190701,,,
Greece (Prenocovania),20190801,3,,
Greece (Prenocovania),20190901,,,
Greece (Prenocovania),20191001,,,
Greece (Prenocovania),20191101,8,,
Greece (Prenocovania),20191201,16,2,100
Greece (Prenocovania),20200101,6,0.375,-62.5
Greece (Prenocovania),20200201,,,
Greece (Prenocovania),20200301,,,
Greece (Prenocovania),20200401,,,
Greece (Prenocovania),20200501,,,
Greece (Prenocovania),20200601,,,
Greece (Prenocovania),20200701,,,
Greece (Prenocovania),20200801,,,
Greece (Prenocovania),20200901,,,
Greece (Prenocovania),20201001,,,
Greece (Prenocovania),20201101,,,
Greece (Prenocovania),20201201,,,
Greece (Prenocovania),20210101,,,
Greece (Prenocovania),20210201,,,
Greece (Prenocovania),20210301,,,
Greece (Prenocovania),20210401,,,
Greece (Prenocovania),20210501,,,
Greece (Prenocovania),20210601,,,
Greece (Prenocovania),20210701,,,
Greece (Prenocovania),20210801,,,
Greece (Prenocovania),20210901,,,
Greece (Prenocovania),20211001,,,
Greece (Prenocovania),20211101,,,
Greece (Prenocovania),20211201,,,
Hong Kong (Počet),20170101,,,
Hong Kong (Počet),20170201,,,
Hong Kong (Počet),20170301,,,
Hong Kong (Počet),20170401,,,
Hong Kong (Počet),20170501,,,
Hong Kong (Počet),20170601,,,
Hong Kong (Počet),20170701,,,
Hong Kong (Počet),20170801,1,,
Hong Kong (Počet),20170901,,,
Hong Kong (Počet),20171001,,,
Hong Kong (Počet),20171101,,,
Hong Kong (Počet),20171201,,,
Hong Kong (Počet),20180101,,,
Hong Kong (Počet),20180201,,,
Hong Kong (Počet),20180301,,,
Hong Kong (Počet),20180401,,,
Hong Kong (Počet),20180501,,,
Hong Kong (Počet),20180601,,,
Hong Kong (Počet),20180701,,,
Hong Kong (Počet),20180801,,,
Hong Kong (Počet),20180901,,,
Hong Kong (Počet),20181001,,,
Hong Kong (Počet),20181101,,,
Hong Kong (Počet),20181201,,,
Hong Kong (Počet),20190101,,,
Hong Kong (Počet),20190201,,,
Hong Kong (Počet),20190301,,,
Hong Kong (Počet),20190401,,,
Hong Kong (Počet),20190501,,,
Hong Kong (Počet),20190601,,,
Hong Kong (Počet),20190701,,,
Hong Kong (Počet),20190801,,,
Hong Kong (Počet),20190901,,,
Hong Kong (Počet),20191001,,,
Hong Kong (Počet),20191101,,,
Hong Kong (Počet),20191201,,,
Hong Kong (Počet),20200101,,,
Hong Kong (Počet),20200201,,,
Hong Kong (Počet),20200301,,,
Hong Kong (Počet),20200401,,,
Hong Kong (Počet),20200501,,,
Hong Kong (Počet),20200601,,,
Hong Kong (Počet),20200701,,,
Hong Kong (Počet),20200801,,,
Hong Kong (Počet),20200901,,,
Hong Kong (Počet),20201001,,,
Hong Kong (Počet),20201101,,,
Hong Kong (Počet),20201201,,,
Hong Kong (Počet),20210101,,,
Hong Kong (Počet),20210201,,,
Hong Kong (Počet),20210301,,,
Hong Kong (Počet),20210401,,,
Hong Kong (Počet),20210501,,,
Hong Kong (Počet),20210601,,,
Hong Kong (Počet),20210701,,,
Hong Kong (Počet),20210801,,,
Hong Kong (Počet),20210901,,,
Hong Kong (Počet),20211001,,,
Hong Kong (Počet),20211101,,,
Hong Kong (Počet),20211201,,,
Hong Kong (Prenocovania),20170101,,,
Hong Kong (Prenocovania),20170201,,,
Hong Kong (Prenocovania),20170301,,,
Hong Kong (Prenocovania),20170401,,,
Hong Kong (Prenocovania),20170501,,,
Hong Kong (Prenocovania),20170601,,,
Hong Kong (Prenocovania),20170701,,,
Hong Kong (Prenocovania),20170801,1,,
Hong Kong (Prenocovania),20170901,,,
Hong Kong (Prenocovania),20171001,,,
Hong Kong (Prenocovania),20171101,,,
Hong Kong (Prenocovania),20171201,,,
Hong Kong (Prenocovania),20180101,,,
Hong Kong (Prenocovania),20180201,,,
Hong Kong (Prenocovania),20180301,,,
Hong Kong (Prenocovania),20180401,,,
Hong Kong (Prenocovania),20180501,,,
Hong Kong (Prenocovania),20180601,,,
Hong Kong (Prenocovania),20180701,,,
Hong Kong (Prenocovania),20180801,,,
Hong Kong (Prenocovania),20180901,,,
Hong Kong (Prenocovania),20181001,,,
Hong Kong (Prenocovania),20181101,,,
Hong Kong (Prenocovania),20181201,,,
Hong Kong (Prenocovania),20190101,,,
Hong Kong (Prenocovania),20190201,,,
Hong Kong (Prenocovania),20190301,,,
Hong Kong (Prenocovania),20190401,,,
Hong Kong (Prenocovania),20190501,,,
Hong Kong (Prenocovania),20190601,,,
Hong Kong (Prenocovania),20190701,,,
Hong Kong (Prenocovania),20190801,,,
Hong Kong (Prenocovania),20190901,,,
Hong Kong (Prenocovania),20191001,,,
Hong Kong (Prenocovania),20191101,,,
Hong Kong (Prenocovania),20191201,,,
Hong Kong (Prenocovania),20200101,,,
Hong Kong (Prenocovania),20200201,,,
Hong Kong (Prenocovania),20200301,,,
Hong Kong (Prenocovania),20200401,,,
Hong Kong (Prenocovania),20200501,,,
Hong Kong (Prenocovania),20200601,,,
Hong Kong (Prenocovania),20200701,,,
Hong Kong (Prenocovania),20200801,,,
Hong Kong (Prenocovania),20200901,,,
Hong Kong (Prenocovania),20201001,,,
Hong Kong (Prenocovania),20201101,,,
Hong Kong (Prenocovania),20201201,,,
Hong Kong (Prenocovania),20210101,,,
Hong Kong (Prenocovania),20210201,,,
Hong Kong (Prenocovania),20210301,,,
Hong Kong (Prenocovania),20210401,,,
Hong Kong (Prenocovania),20210501,,,
Hong Kong (Prenocovania),20210601,,,
Hong Kong (Prenocovania),20210701,,,
Hong Kong (Prenocovania),20210801,,,
Hong Kong (Prenocovania),20210901,,,
Hong Kong (Prenocovania),20211001,,,
Hong Kong (Prenocovania),20211101,,,
Hong Kong (Prenocovania),20211201,,,
Hungary (Počet),20170101,146,,
Hungary (Počet),20170201,144,0.98630137,-1.37
Hungary (Počet),20170301,304,2.111111111,111.11
Hungary (Počet),20170401,417,1.371710526,37.17
Hungary (Počet),20170501,502,1.20383693,20.38
Hungary (Počet),20170601,515,1.025896414,2.59
Hungary (Počet),20170701,788,1.530097087,53.01
Hungary (Počet),20170801,732,0.92893401,-7.11
Hungary (Počet),20170901,630,0.860655738,-13.93
Hungary (Počet),20171001,418,0.663492063,-33.65
Hungary (Počet),20171101,60,0.14354067,-85.65
Hungary (Počet),20171201,155,2.583333333,158.33
Hungary (Počet),20180101,47,0.303225806,-69.68
Hungary (Počet),20180201,142,3.021276596,202.13
Hungary (Počet),20180301,226,1.591549296,59.15
Hungary (Počet),20180401,610,2.699115044,169.91
Hungary (Počet),20180501,758,1.242622951,24.26
Hungary (Počet),20180601,437,0.57651715,-42.35
Hungary (Počet),20180701,687,1.57208238,57.21
Hungary (Počet),20180801,1210,1.761280932,76.13
Hungary (Počet),20180901,703,0.580991736,-41.9
Hungary (Počet),20181001,582,0.827880512,-17.21
Hungary (Počet),20181101,88,0.151202749,-84.88
Hungary (Počet),20181201,229,2.602272727,160.23
Hungary (Počet),20190101,143,0.624454148,-37.55
Hungary (Počet),20190201,235,1.643356643,64.34
Hungary (Počet),20190301,107,0.455319149,-54.47
Hungary (Počet),20190401,561,5.242990654,424.3
Hungary (Počet),20190501,1317,2.347593583,134.76
Hungary (Počet),20190601,881,0.668944571,-33.11
Hungary (Počet),20190701,948,1.076049943,7.6
Hungary (Počet),20190801,1032,1.088607595,8.86
Hungary (Počet),20190901,737,0.714147287,-28.59
Hungary (Počet),20191001,770,1.044776119,4.48
Hungary (Počet),20191101,60,0.077922078,-92.21
Hungary (Počet),20191201,172,2.866666667,186.67
Hungary (Počet),20200101,70,0.406976744,-59.3
Hungary (Počet),20200201,131,1.871428571,87.14
Hungary (Počet),20200301,87,0.664122137,-33.59
Hungary (Počet),20200401,,,
Hungary (Počet),20200501,1,,
Hungary (Počet),20200601,60,60,5900
Hungary (Počet),20200701,455,7.583333333,658.33
Hungary (Počet),20200801,602,1.323076923,32.31
Hungary (Počet),20200901,20,0.033222591,-96.68
Hungary (Počet),20201001,2,0.1,-90
Hungary (Počet),20201101,,,
Hungary (Počet),20201201,,,
Hungary (Počet),20210101,,,
Hungary (Počet),20210201,,,
Hungary (Počet),20210301,,,
Hungary (Počet),20210401,1,,
Hungary (Počet),20210501,1,1,0
Hungary (Počet),20210601,53,53,5200
Hungary (Počet),20210701,153,2.886792453,188.68
Hungary (Počet),20210801,331,2.163398693,116.34
Hungary (Počet),20210901,214,0.64652568,-35.35
Hungary (Počet),20211001,82,0.38317757,-61.68
Hungary (Počet),20211101,3,0.036585366,-96.34
Hungary (Počet),20211201,32,10.66666667,966.67
Hungary (Prenocovania),20170101,280,,
Hungary (Prenocovania),20170201,319,1.139285714,13.93
Hungary (Prenocovania),20170301,524,1.642633229,64.26
Hungary (Prenocovania),20170401,862,1.645038168,64.5
Hungary (Prenocovania),20170501,1010,1.171693735,17.17
Hungary (Prenocovania),20170601,892,0.883168317,-11.68
Hungary (Prenocovania),20170701,1899,2.128923767,112.89
Hungary (Prenocovania),20170801,1847,0.972617167,-2.74
Hungary (Prenocovania),20170901,1310,0.709258257,-29.07
Hungary (Prenocovania),20171001,823,0.628244275,-37.18
Hungary (Prenocovania),20171101,107,0.130012151,-87
Hungary (Prenocovania),20171201,346,3.23364486,223.36
Hungary (Prenocovania),20180101,96,0.277456647,-72.25
Hungary (Prenocovania),20180201,310,3.229166667,222.92
Hungary (Prenocovania),20180301,474,1.529032258,52.9
Hungary (Prenocovania),20180401,1208,2.548523207,154.85
Hungary (Prenocovania),20180501,1459,1.207781457,20.78
Hungary (Prenocovania),20180601,745,0.510623715,-48.94
Hungary (Prenocovania),20180701,1861,2.497986577,149.8
Hungary (Prenocovania),20180801,2873,1.543793659,54.38
Hungary (Prenocovania),20180901,1552,0.54020188,-45.98
Hungary (Prenocovania),20181001,1209,0.778994845,-22.1
Hungary (Prenocovania),20181101,139,0.11497105,-88.5
Hungary (Prenocovania),20181201,527,3.791366906,279.14
Hungary (Prenocovania),20190101,310,0.588235294,-41.18
Hungary (Prenocovania),20190201,584,1.883870968,88.39
Hungary (Prenocovania),20190301,218,0.373287671,-62.67
Hungary (Prenocovania),20190401,1198,5.495412844,449.54
Hungary (Prenocovania),20190501,2655,2.216193656,121.62
Hungary (Prenocovania),20190601,1767,0.665536723,-33.45
Hungary (Prenocovania),20190701,2333,1.320316921,32.03
Hungary (Prenocovania),20190801,2612,1.119588513,11.96
Hungary (Prenocovania),20190901,1555,0.59532925,-40.47
Hungary (Prenocovania),20191001,1702,1.094533762,9.45
Hungary (Prenocovania),20191101,107,0.062867215,-93.71
Hungary (Prenocovania),20191201,378,3.53271028,253.27
Hungary (Prenocovania),20200101,149,0.394179894,-60.58
Hungary (Prenocovania),20200201,353,2.369127517,136.91
Hungary (Prenocovania),20200301,203,0.575070822,-42.49
Hungary (Prenocovania),20200401,,,
Hungary (Prenocovania),20200501,1,,
Hungary (Prenocovania),20200601,130,130,12900
Hungary (Prenocovania),20200701,967,7.438461538,643.85
Hungary (Prenocovania),20200801,1334,1.379524302,37.95
Hungary (Prenocovania),20200901,36,0.026986507,-97.3
Hungary (Prenocovania),20201001,4,0.111111111,-88.89
Hungary (Prenocovania),20201101,,,
Hungary (Prenocovania),20201201,,,
Hungary (Prenocovania),20210101,,,
Hungary (Prenocovania),20210201,,,
Hungary (Prenocovania),20210301,,,
Hungary (Prenocovania),20210401,1,,
Hungary (Prenocovania),20210501,4,4,300
Hungary (Prenocovania),20210601,100,25,2400
Hungary (Prenocovania),20210701,399,3.99,299
Hungary (Prenocovania),20210801,858,2.15037594,115.04
Hungary (Prenocovania),20210901,529,0.616550117,-38.34
Hungary (Prenocovania),20211001,176,0.332703214,-66.73
Hungary (Prenocovania),20211101,5,0.028409091,-97.16
Hungary (Prenocovania),20211201,87,17.4,1640
Iceland (Počet),20170101,,,
Iceland (Počet),20170201,,,
Iceland (Počet),20170301,,,
Iceland (Počet),20170401,,,
Iceland (Počet),20170501,,,
Iceland (Počet),20170601,,,
Iceland (Počet),20170701,1,,
Iceland (Počet),20170801,1,1,0
Iceland (Počet),20170901,,,
Iceland (Počet),20171001,,,
Iceland (Počet),20171101,,,
Iceland (Počet),20171201,,,
Iceland (Počet),20180101,,,
Iceland (Počet),20180201,2,,
Iceland (Počet),20180301,,,
Iceland (Počet),20180401,1,,
Iceland (Počet),20180501,,,
Iceland (Počet),20180601,,,
Iceland (Počet),20180701,,,
Iceland (Počet),20180801,,,
Iceland (Počet),20180901,,,
Iceland (Počet),20181001,,,
Iceland (Počet),20181101,,,
Iceland (Počet),20181201,,,
Iceland (Počet),20190101,,,
Iceland (Počet),20190201,,,
Iceland (Počet),20190301,,,
Iceland (Počet),20190401,,,
Iceland (Počet),20190501,,,
Iceland (Počet),20190601,,,
Iceland (Počet),20190701,,,
Iceland (Počet),20190801,,,
Iceland (Počet),20190901,,,
Iceland (Počet),20191001,,,
Iceland (Počet),20191101,,,
Iceland (Počet),20191201,,,
